"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
146,1.778487000000000e-01,3.722276000000000e-03,-8.468090319690156e-05,3.582892834237273e-03,-6.128728406378845e+04,7.356738348728655e+02,4.043314254264167e+03,6.254790857521983e+04,
147,1.822038000000000e-01,3.528098000000000e-03,-8.240393825960012e-05,3.656147635263609e-03,-5.734224284857724e+04,5.744918361942555e+02,3.815413145387178e+03,5.841727198719729e+04,
148,1.864526000000000e-01,3.336902000000000e-03,-8.011749660932828e-05,3.728019523409952e-03,-5.352501810500654e+04,2.652935526845994e+02,3.558914585756497e+03,5.425920309354336e+04,
149,1.905931000000000e-01,3.148878000000000e-03,-7.782668125212529e-05,3.798437540292272e-03,-4.980361263558877e+04,-2.618900348265413e+01,3.290678280620146e+03,5.021061797704083e+04,
150,1.945892000000000e-01,2.965340000000000e-03,-7.554902146806019e-05,3.866746919303462e-03,-4.617281215383123e+04,-1.967120954011391e+02,3.090352488255405e+03,4.638968517450232e+04,
151,1.984619000000000e-01,2.785851000000000e-03,-7.328460991904051e-05,3.933264783356679e-03,-4.263983564478395e+04,-3.278530165888828e+02,2.888848577111303e+03,4.270463275026016e+04,
152,2.022186000000000e-01,2.610320000000000e-03,-7.103607045862053e-05,3.998081313361692e-03,-3.922154525712471e+04,-5.516544700544556e+02,2.666889891578994e+03,3.903600466568225e+04,
153,2.058574000000000e-01,2.438929000000000e-03,-6.880848331257222e-05,4.061129386065906e-03,-3.590234394293678e+04,-8.456121629601538e+02,2.428341623635128e+03,3.539155005446269e+04,
154,2.093693000000000e-01,2.272136000000000e-03,-6.661041378683375e-05,4.122219039646541e-03,-3.268395725710928e+04,-1.090251444924177e+03,2.194221787885124e+03,3.189703252599867e+04,
155,2.127198000000000e-01,2.111451000000000e-03,-6.446428644702677e-05,4.180713431508824e-03,-2.955959490913963e+04,-1.276173790835610e+03,2.008100059702324e+03,2.856714500180988e+04,
156,2.159455000000000e-01,1.955654000000000e-03,-6.235859039900008e-05,4.237216449276137e-03,-2.651837029901835e+04,-1.477062057037431e+03,1.802657011638019e+03,2.529951398103000e+04,
157,2.190452000000000e-01,1.804917000000000e-03,-6.029840293740837e-05,4.291676816634304e-03,-2.357670978202606e+04,-1.735637728856167e+03,1.588685960361649e+03,2.207097915259674e+04,
158,2.220172000000000e-01,1.659409000000000e-03,-5.828862708455797e-05,4.344035826776822e-03,-2.074627395328007e+04,-2.011877873983699e+03,1.365032848574346e+03,1.893227020636202e+04,
159,2.248340000000000e-01,1.520441000000000e-03,-5.634979306486959e-05,4.393780006142886e-03,-1.802495681635901e+04,-2.242602010422672e+03,1.163969066790124e+03,1.595311941829055e+04,
160,2.274956000000000e-01,1.388210000000000e-03,-5.448795453320256e-05,4.440880659080956e-03,-1.542605809048508e+04,-2.493398725517737e+03,9.819854206487732e+02,1.308093497100817e+04,
161,2.300241000000000e-01,1.261872000000000e-03,-5.269442556179787e-05,4.485703734784879e-03,-1.294285572075194e+04,-2.722954022895625e+03,7.896418456119241e+02,1.034120533067650e+04,
162,2.324184000000000e-01,1.141571000000000e-03,-5.097370931355296e-05,4.528207614090621e-03,-1.056226931584941e+04,-2.905352476541409e+03,5.904251279645662e+02,7.747437176964161e+03,
163,2.346773000000000e-01,1.027452000000000e-03,-4.933010442207216e-05,4.568350536020669e-03,-8.396624129343103e+03,-3.297431228023455e+03,4.170608398928017e+02,5.166964991322958e+03,
164,2.367526000000000e-01,9.219766000000000e-04,-4.780138081111996e-05,4.605257672468150e-03,-6.415305931060375e+03,-3.631108922622278e+03,2.628962487599621e+02,2.833409736032524e+03,
165,2.386838000000000e-01,8.234458000000000e-04,-4.636609862427077e-05,4.639615770765136e-03,-4.563230575500756e+03,-3.745307188924825e+03,9.443822517829071e+01,8.394480209084693e+02,
166,2.404756000000000e-01,7.315702000000000e-04,-4.502157499124000e-05,4.671495898503306e-03,-2.954105013168213e+03,-4.039869839867497e+03,-4.921368766212551e+01,1.090217045872310e+03,
167,2.421274000000000e-01,6.463714000000000e-04,-4.376954999126804e-05,4.700878430017322e-03,-1.574403820654068e+03,-4.384770526414988e+03,-1.721449797716077e+02,2.831377155571428e+03,
168,2.436242000000000e-01,5.686115000000000e-04,-4.262260363242570e-05,4.727490804168946e-03,-4.207320939239609e+02,-4.612030616022808e+03,-2.426531341787152e+02,4.219301538815992e+03,
169,2.449378000000000e-01,5.007725000000000e-04,-4.162172606514246e-05,4.750829370317552e-03,3.899317032071248e+02,-4.912206776200838e+03,-3.170014103140584e+02,5.339909365465204e+03,
170,2.461073000000000e-01,4.410136000000000e-04,-4.074129674954658e-05,4.771590222169350e-03,8.530217007097515e+02,-5.131399504419851e+03,-3.607532611177032e+02,6.027758192067186e+03,
171,2.471341000000000e-01,3.878144000000000e-04,-3.995536269788895e-05,4.789801764931640e-03,1.019303585573521e+03,-5.078467638013984e+03,-2.602040309408688e+02,6.119937781226485e+03,
172,2.480196000000000e-01,3.396357000000000e-04,-3.923736885711526e-05,4.805493828793106e-03,7.979103481116659e+02,-5.803746136321710e+03,-5.640056164137603e+02,6.697333624648418e+03,
173,2.487303000000000e-01,2.969031000000000e-04,-3.858929023912568e-05,4.818080174185981e-03,3.942996863462902e+02,-5.488917717763026e+03,-1.703446479979283e+02,5.893073580095614e+03,
174,2.492635000000000e-01,2.724930000000000e-04,-3.823966138347260e-05,4.827516916950503e-03,-8.906670816468069e+02,-4.529485201915815e+03,1.787615756029264e+02,3.656339715623570e+03,
175,2.496380000000000e-01,2.665644000000000e-04,-3.819352713881061e-05,4.834142297664251e-03,-1.407882054821893e+03,-3.682015541867054e+03,5.653895440613661e+01,2.276943067000477e+03,
176,2.498726000000000e-01,2.634291000000000e-04,-3.817476876377264e-05,4.838294282096449e-03,-1.826325929860806e+03,1.686552820147488e+03,1.990300333807016e+03,5.309001675199313e+03,
177,2.500443000000000e-01,1.975620000000000e-04,-3.703809380887192e-05,4.841340542267120e-03,1.596855860689468e+03,7.024579857997162e+03,4.838486101931439e+03,1.109522324359833e+04,
178,-1.495276000000000e-01,7.178700000000000e-03,0.000000000000000e+00,0.000000000000000e+00,-6.953384713382460e+05,-2.431682390746187e+05,1.357711875110359e+05,5.274402149798309e+05,
179,-1.444322000000000e-01,7.245339000000000e-03,-4.440636624607751e-06,2.674893717179571e-06,-6.527917805900754e+05,-4.114330109909336e+04,6.557344403457777e+04,6.255504525726553e+05,
180,-1.392533000000000e-01,7.304550000000000e-03,-9.459967282867663e-06,9.630377748424344e-06,-6.554564256673487e+05,1.915773100522602e+04,6.423173701769416e+04,6.867365758020247e+05,
181,-1.339933000000000e-01,7.356349000000000e-03,-1.448014771742822e-05,2.006222224066447e-05,-6.263395149412095e+05,1.606886456275891e+04,5.798414756331877e+04,6.527918286341317e+05,
182,-1.286547000000000e-01,7.400758000000000e-03,-1.924522664705203e-05,3.389626422878551e-05,-5.846556176415000e+05,1.533488059638927e+04,5.421472078577125e+04,6.097093912473934e+05,
183,-1.232297000000000e-01,7.436779000000000e-03,-2.380273120772635e-05,5.115651509988229e-05,-5.494200004033232e+05,1.399783165741856e+04,5.144773517784216e+04,5.727365286968728e+05,
184,-1.177160000000000e-01,7.463770000000000e-03,-2.816799298634835e-05,7.180870454378109e-05,-5.178527531132589e+05,1.302985808480137e+04,4.861380187842445e+04,5.397124732714352e+05,
185,-1.121342000000000e-01,7.483554000000000e-03,-3.234096334194117e-05,9.572787706855086e-05,-4.889675287949869e+05,1.242402735700700e+04,4.614048467164598e+04,5.098129753973075e+05,
186,-1.064868000000000e-01,7.496199000000000e-03,-3.632771777567197e-05,1.228382239272557e-04,-4.622759412865973e+05,1.215258523456295e+04,4.379642540586437e+04,4.824468201681559e+05,
187,-1.007766000000000e-01,7.501779000000000e-03,-4.013231902041545e-05,1.530608849991665e-04,-4.374354545953327e+05,1.191776248301653e+04,4.160962534178917e+04,4.569942640591874e+05,
188,-9.499069000000000e-02,7.498467000000000e-03,-4.375587555728962e-05,1.864115386117883e-04,-4.143101962792933e+05,1.142917761126661e+04,3.939935877361214e+04,4.329702673022862e+05,
189,-8.914457000000001e-02,7.487682000000000e-03,-4.719768533476064e-05,2.227563893634452e-04,-3.927016081170163e+05,1.090115828958886e+04,3.743435744580906e+04,4.104881454081069e+05,
190,-8.324681000000000e-02,7.470227000000000e-03,-5.046147972752710e-05,2.619873641431957e-04,-3.725237369384644e+05,1.056299414397965e+04,3.565735346005973e+04,3.896681035888559e+05,
191,-7.730015000000000e-02,7.446210000000000e-03,-5.355117981123124e-05,3.040272616374371e-04,-3.536736332980451e+05,1.035455707114518e+04,3.397387874395734e+04,3.703152996179120e+05,
192,-7.130565000000000e-02,7.415502000000000e-03,-5.646905996981214e-05,3.488110056046019e-04,-3.359913103006799e+05,1.010757841062662e+04,3.239350342581214e+04,3.521104897954529e+05,
193,-6.525549999999999e-02,7.376436000000000e-03,-5.920852583651906e-05,3.963487727094805e-04,-3.194363007168294e+05,9.718755479241561e+03,3.081062839487473e+04,3.348734541700594e+05,
194,-5.916815000000000e-02,7.331344000000000e-03,-6.178029515462860e-05,4.464488723832807e-04,-3.038571407378814e+05,9.368967833327686e+03,2.941225050399641e+04,3.187019250169384e+05,
195,-5.304641000000000e-02,7.280364000000000e-03,-6.418797392514428e-05,4.990333097973659e-04,-2.892224271569118e+05,9.100322222827086e+03,2.809179855350537e+04,3.035672238259088e+05,
196,-4.689310000000000e-02,7.223638000000000e-03,-6.643495582460927e-05,5.540235066274727e-04,-2.754399700154309e+05,8.858221049138869e+03,2.685260548120684e+04,2.893263056258521e+05,
197,-4.070687000000000e-02,7.160359000000000e-03,-6.851733369369367e-05,6.113803279489229e-04,-2.624524176334639e+05,8.613995357392932e+03,2.566406645187073e+04,2.758832678491283e+05,
198,-3.449269000000000e-02,7.090710000000000e-03,-7.043679755292693e-05,6.710093232354623e-04,-2.502044820417802e+05,8.374421057335510e+03,2.453009171050573e+04,2.631918515555623e+05,
199,-2.825901000000000e-02,7.015961000000000e-03,-7.220456128124055e-05,7.327788182862287e-04,-2.386271194712602e+05,8.116607175499413e+03,2.345763079698926e+04,2.511643056048416e+05,
200,-2.200871000000000e-02,6.936272000000000e-03,-7.382383425425918e-05,7.966082567431058e-04,-2.276802752935408e+05,7.808448688369912e+03,2.243745935270841e+04,2.397262969543523e+05,
201,-1.574467000000000e-02,6.851805000000000e-03,-7.529779581609932e-05,8.624178478958473e-04,-2.172969039935279e+05,7.542955696583896e+03,2.150079589801534e+04,2.289150484403802e+05,
202,-9.468287000000001e-03,6.761359000000000e-03,-7.661595349224924e-05,9.301437152603239e-04,-2.074775963267598e+05,7.385067272900022e+03,2.061043062467144e+04,2.187809946299682e+05,
203,-3.186947000000000e-03,6.666394000000000e-03,-7.779390460232034e-05,9.996560563523991e-04,-1.981638908417603e+05,7.256566336054114e+03,1.974470391828419e+04,2.091816855234346e+05,
204,3.095891000000000e-03,6.567350000000000e-03,-7.883779433493515e-05,1.070865048907786e-03,-1.893243542352575e+05,6.980964992808985e+03,1.888373035405503e+04,1.999053762297847e+05,
205,9.377325000000001e-03,6.464394000000000e-03,-7.975039191283221e-05,1.143688543872308e-03,-1.809080705844524e+05,6.603663810684362e+03,1.808214828815507e+04,1.909672927040954e+05,
206,1.565371000000000e-02,6.357417000000000e-03,-8.053153144945968e-05,1.218036635322482e-03,-1.728822885765783e+05,6.376116109940461e+03,1.736220284694507e+04,1.825906897997529e+05,
207,2.191793000000000e-02,6.245950000000000e-03,-8.117638381667031e-05,1.293774770857745e-03,-1.652588998989079e+05,6.344399646317082e+03,1.668930693790934e+04,1.748194047555340e+05,
208,2.816851000000000e-02,6.131278000000000e-03,-8.170275594717209e-05,1.370832872196648e-03,-1.580056321381519e+05,6.239288515029790e+03,1.598148702084101e+04,1.673261057634438e+05,
209,3.440257000000000e-02,6.013564000000000e-03,-8.211354166533927e-05,1.449125373608013e-03,-1.510886610755851e+05,5.870222077981059e+03,1.527521530353684e+04,1.599044083541553e+05,
210,4.061722000000000e-02,5.892974000000000e-03,-8.241133736141946e-05,1.528569417062286e-03,-1.444547098885957e+05,5.470676012189107e+03,1.463694068911453e+04,1.527566085917262e+05,
211,4.680344000000000e-02,5.769145000000000e-03,-8.259139357644933e-05,1.609001979833947e-03,-1.381041111304422e+05,5.355627235208682e+03,1.409091232313610e+04,1.462016134395727e+05,
212,5.295731000000000e-02,5.642539000000000e-03,-8.266190137422708e-05,1.690319899425928e-03,-1.320502792672036e+05,5.407705036779583e+03,1.354743791530503e+04,1.401029255411544e+05,
213,5.907970000000000e-02,5.513740000000000e-03,-8.263322024152554e-05,1.772482594796087e-03,-1.262802098341705e+05,5.224839539453839e+03,1.294743144566500e+04,1.340303023010848e+05,
214,6.516779000000000e-02,5.382904000000000e-03,-8.250770110538238e-05,1.855404490566483e-03,-1.207422292406835e+05,4.761798447217395e+03,1.236857559398855e+04,1.279186757857594e+05,
215,7.121877000000000e-02,5.250188000000000e-03,-8.228812035818842e-05,1.939002801003285e-03,-1.153933065825059e+05,4.421269710674440e+03,1.184749307074339e+04,1.221351098601855e+05,
216,7.721327000000000e-02,5.115249000000000e-03,-8.196758433721387e-05,2.022959971842431e-03,-1.102607977984428e+05,4.436848823398351e+03,1.143825943291587e+04,1.169567666106049e+05,
217,8.316086000000000e-02,4.978890000000000e-03,-8.156303631802172e-05,2.107356339234512e-03,-1.053627999375345e+05,4.482148222840716e+03,1.096758979846202e+04,1.120136810407766e+05,
218,8.905962000000001e-02,4.841294000000000e-03,-8.107829115387766e-05,2.192115379347544e-03,-1.006825371253881e+05,4.173151352042406e+03,1.045675405395504e+04,1.069209531731530e+05,
219,9.490684000000001e-02,4.702608000000000e-03,-8.051549346125105e-05,2.277152981547199e-03,-9.615476805839340e+04,3.684186089802231e+03,9.974613131145878e+03,1.018125158999109e+05,
220,1.006927000000000e-01,4.562897000000000e-03,-7.987493059840421e-05,2.362281251711355e-03,-9.175900303712279e+04,3.466701215480456e+03,9.567367557041602e+03,9.712915544927998e+04,
221,1.064041000000000e-01,4.422327000000000e-03,-7.915902956171568e-05,2.447256183024213e-03,-8.753353750880218e+04,3.554385090520177e+03,9.225313756950452e+03,9.293780339085305e+04,
222,1.120528000000000e-01,4.281275000000000e-03,-7.837889611398018e-05,2.532200808780086e-03,-8.350286757151800e+04,3.497014002862735e+03,8.811130320034808e+03,8.876667992001738e+04,
223,1.176359000000000e-01,4.139882000000000e-03,-7.753705309309462e-05,2.617025219020911e-03,-7.962893954521914e+04,3.082723505453509e+03,8.381206272527405e+03,8.439311393080966e+04,
224,1.231511000000000e-01,3.998286000000000e-03,-7.663590754602894e-05,2.701651464434334e-03,-7.585171620639364e+04,2.654841223836144e+03,7.967719783156905e+03,8.010753893184841e+04,
225,1.285761000000000e-01,3.856682000000000e-03,-7.567555173335484e-05,2.785690536005740e-03,-7.217481326523438e+04,2.562145448946941e+03,7.657384726554803e+03,7.628994141593728e+04,
226,1.339162000000000e-01,3.715314000000000e-03,-7.466392789732106e-05,2.869173285041734e-03,-6.864148946726677e+04,2.620538127429658e+03,7.343893466644414e+03,7.275993170629673e+04,
227,1.391778000000000e-01,3.574319000000000e-03,-7.360654724370742e-05,2.952152099110569e-03,-6.526347489848718e+04,2.420758985010567e+03,6.982314720864524e+03,6.910981400525421e+04,
228,1.443584000000000e-01,3.433830000000000e-03,-7.250581634585993e-05,3.034544395478173e-03,-6.198730912653729e+04,1.986692301741663e+03,6.621220955239598e+03,6.533020072292641e+04,
229,1.494538000000000e-01,3.293997000000000e-03,-7.136446225747031e-05,3.116241706952835e-03,-5.877886185038091e+04,1.677748373600116e+03,6.257735056599746e+03,6.173847027525672e+04,
230,1.544304000000000e-01,3.155327000000000e-03,-7.018580941347543e-05,3.196657273856661e-03,-5.565891243810665e+04,1.636936296522246e+03,6.019073870761855e+03,5.854682983106966e+04,
231,1.593162000000000e-01,3.017718000000000e-03,-6.897659606137918e-05,3.276194521356623e-03,-5.265900200865351e+04,1.584458250556146e+03,5.720893041702545e+03,5.543705845074088e+04,
232,1.641087000000000e-01,2.881302000000000e-03,-6.773983083302848e-05,3.354770437683102e-03,-4.977190800113597e+04,1.290332177768702e+03,5.409543649302192e+03,5.219583337837389e+04,
233,1.688059000000000e-01,2.746206000000000e-03,-6.647822457337161e-05,3.432311945893274e-03,-4.695285790022133e+04,9.262083502820626e+02,5.087295625722985e+03,4.894821030593553e+04,
234,1.733892000000000e-01,2.612831000000000e-03,-6.519626385739877e-05,3.508469950402812e-03,-4.419520083545797e+04,7.262031764883787e+02,4.805519109961703e+03,4.593805170084316e+04,
235,1.778487000000000e-01,2.481517000000000e-03,-6.389983509709337e-05,3.583034149558667e-03,-4.151971620093843e+04,6.550084612898265e+02,4.575403268905249e+03,4.315605010455892e+04,
236,1.822038000000000e-01,2.352065000000000e-03,-6.259135856787408e-05,3.656285698633664e-03,-3.893983423826980e+04,4.899583509778745e+02,4.308383009360729e+03,4.036034192437526e+04,
237,1.864526000000000e-01,2.224602000000000e-03,-6.127383459029906e-05,3.728154102063590e-03,-3.643630199109223e+04,1.874094782443764e+02,4.038567685949736e+03,3.750381790705058e+04,
238,1.905931000000000e-01,2.099252000000000e-03,-5.995027463110859e-05,3.798568170245550e-03,-3.399498412553185e+04,-9.761407896905212e+01,3.737780325605228e+03,3.471189570051654e+04,
239,1.945892000000000e-01,1.976893000000000e-03,-5.863044828260906e-05,3.866873082051653e-03,-3.161754732497330e+04,-2.648516600530920e+02,3.524236279238724e+03,3.213522196694331e+04,
240,1.984619000000000e-01,1.857234000000000e-03,-5.731536522757139e-05,3.933386105203835e-03,-2.930872006970069e+04,-3.932809550963131e+02,3.296762352062907e+03,2.965766658411127e+04,
241,2.022186000000000e-01,1.740213000000000e-03,-5.600685358295271e-05,3.998197629433664e-03,-2.707372041744381e+04,-6.178370185377112e+02,3.055068884117954e+03,2.715230284825467e+04,
242,2.058574000000000e-01,1.625952000000000e-03,-5.470791835169564e-05,4.061240510095741e-03,-2.490076281341165e+04,-9.040899223507955e+02,2.806489410226420e+03,2.464438761826772e+04,
243,2.093693000000000e-01,1.514757000000000e-03,-5.342363612275377e-05,4.122324702230793e-03,-2.279304070324877e+04,-1.148341050237244e+03,2.542022237266820e+03,2.223377006465870e+04,
244,2.127198000000000e-01,1.407634000000000e-03,-5.216694970658974e-05,4.180813461812939e-03,-2.074756815483900e+04,-1.332724649567967e+03,2.356603240626701e+03,1.997875030298677e+04,
245,2.159455000000000e-01,1.303769000000000e-03,-5.093193986888049e-05,4.237310734609622e-03,-1.876017914645809e+04,-1.529141858723011e+03,2.132678395694040e+03,1.775111023483199e+04,
246,2.190452000000000e-01,1.203278000000000e-03,-4.972171393314214e-05,4.291765320042848e-03,-1.683634421528194e+04,-1.785804859780354e+03,1.908470334135031e+03,1.552700135108502e+04,
247,2.220172000000000e-01,1.106273000000000e-03,-4.853923605849943e-05,4.344118496829742e-03,-1.498285106079313e+04,-2.058417485411037e+03,1.667127316939873e+03,1.334759293685616e+04,
248,2.248340000000000e-01,1.013627000000000e-03,-4.739653592485072e-05,4.393856843150862e-03,-1.319756176748784e+04,-2.290164229268321e+03,1.455610446057174e+03,1.128922176854721e+04,
249,2.274956000000000e-01,9.254735000000000e-04,-4.629752291116791e-05,4.440951748559124e-03,-1.149442341463721e+04,-2.535157211970105e+03,1.263591251375879e+03,9.308872235263927e+03,
250,2.300241000000000e-01,8.412482000000000e-04,-4.523740666479901e-05,4.485769129363533e-03,-9.868317387989315e+03,-2.760908944996911e+03,1.057388499273300e+03,7.415358152449649e+03,
251,2.324184000000000e-01,7.610472000000000e-04,-4.421901448385852e-05,4.528267396679365e-03,-8.303197663073128e+03,-2.945617760931427e+03,8.487806241284356e+02,5.620086885397423e+03,
252,2.346773000000000e-01,6.849677000000000e-04,-4.324499377939137e-05,4.568404934865069e-03,-6.883304993450487e+03,-3.328937662948592e+03,6.471540134067662e+02,3.782692214337973e+03,
253,2.367526000000000e-01,6.146510000000000e-04,-4.233774260327011e-05,4.605306938118136e-03,-5.580227493600893e+03,-3.660998121759782e+03,4.848557366470553e+02,2.150298054497528e+03,
254,2.386838000000000e-01,5.489638999999999e-04,-4.148508209907386e-05,4.639660046911293e-03,-4.351035742784865e+03,-3.779199120109637e+03,3.022977733142815e+02,8.321856151338483e+02,
255,2.404756000000000e-01,4.877134000000000e-04,-4.068539313257446e-05,4.671535492295329e-03,-3.278120002336477e+03,-4.064643731256390e+03,1.351127866743289e+02,8.316498281402420e+02,
256,2.421274000000000e-01,4.309143000000000e-04,-3.993966012000012e-05,4.700913617385130e-03,-2.341715586489532e+03,-4.405031276822092e+03,-5.327440716904960e+00,2.063343200844420e+03,
257,2.436242000000000e-01,3.790743000000000e-04,-3.925543283707119e-05,4.727521875461489e-03,-1.536331824477080e+03,-4.631472001197237e+03,-1.006905074733770e+02,3.101684546617897e+03,
258,2.449378000000000e-01,3.338484000000000e-04,-3.865852075736051e-05,4.750856823427607e-03,-9.530183856323550e+02,-4.934426243177839e+03,-2.115036865092353e+02,4.003816150343682e+03,
259,2.461073000000000e-01,2.940091000000000e-04,-3.813393600462850e-05,4.771614429211791e-03,-5.808940241124814e+02,-5.113442187295810e+03,-2.697159301871222e+02,4.564534979991214e+03,
260,2.471341000000000e-01,2.585430000000000e-04,-3.766455722278508e-05,4.789823026224809e-03,-3.653177673435908e+02,-5.124951693530488e+03,-2.816611982354687e+02,4.792853767190802e+03,
261,2.480196000000000e-01,2.264238000000000e-04,-3.723262869378672e-05,4.805512527332650e-03,-4.340915124461075e+02,-5.811916422169917e+03,-4.536436334464431e+02,5.453821682482097e+03,
262,2.487303000000000e-01,1.979354000000000e-04,-3.683795552792427e-05,4.818096423577564e-03,-5.461823611414391e+02,-5.348938850315958e+03,-2.573597047068195e+02,4.830259409673054e+03,
263,2.492635000000000e-01,1.816620000000000e-04,-3.663281780323907e-05,4.827531690988010e-03,-1.438056522391786e+03,-4.847964340645909e+03,-3.449015551065698e+02,3.478979686610761e+03,
264,2.496380000000000e-01,1.777096000000000e-04,-3.662171182213631e-05,4.834156535911416e-03,-2.643621945244774e+03,-2.897292226075821e+03,4.051724358586862e+02,8.491215593161828e+02,
265,2.498726000000000e-01,1.756194000000000e-04,-3.662240300340089e-05,4.838307574326709e-03,-4.230348275411956e+03,3.052582999780286e+03,2.146692429278232e+03,8.454243993572412e+03,
266,2.500714000000000e-01,1.255838000000000e-04,-3.577104447516484e-05,4.841830402486447e-03,-4.965784695155882e+03,2.723091271478598e+03,3.629572753730676e+03,1.057421425585777e+04,
267,-1.495276000000000e-01,3.589350000000000e-03,0.000000000000000e+00,0.000000000000000e+00,-3.363480846754474e+05,-1.175827640541603e+05,1.033922677894339e+05,3.010284200222673e+05,
268,-1.444322000000000e-01,3.622670000000000e-03,-2.148355140147188e-06,2.037317758875111e-06,-3.214415851197492e+05,-3.093548951635743e+04,5.785508172733453e+04,3.127021482328403e+05,
269,-1.392533000000000e-01,3.652275000000000e-03,-4.601229888013122e-06,8.681371692617749e-06,-3.241533062632079e+05,9.324691757289000e+03,8.579796574109569e+04,3.750369833296437e+05,
270,-1.339933000000000e-01,3.678174000000000e-03,-7.111449486376445e-06,1.911397121854776e-05,-3.127069033300508e+05,1.462996694429601e+04,8.274081034186907e+04,3.667882133126979e+05,
271,-1.286547000000000e-01,3.700379000000000e-03,-9.527338344140843e-06,3.302079471401338e-05,-2.933802821072345e+05,1.250891006715863e+04,7.613048268582302e+04,3.416893317986507e+05,
272,-1.232297000000000e-01,3.718390000000000e-03,-1.182936040368607e-05,5.034083069710301e-05,-2.744369025666700e+05,1.169789220946313e+04,7.044643012599309e+04,3.189418737819880e+05,
273,-1.177160000000000e-01,3.731885000000000e-03,-1.403520199716254e-05,7.104797753313034e-05,-2.581505489627761e+05,1.103137850048109e+04,6.567828730553188e+04,2.995220522205105e+05,
274,-1.121342000000000e-01,3.741777000000000e-03,-1.614826956205432e-05,9.501740315508768e-05,-2.434598917464938e+05,1.063184740482710e+04,6.163942765393385e+04,2.824186397371128e+05,
275,-1.064868000000000e-01,3.748100000000000e-03,-1.817369246052255e-05,1.221748244626933e-04,-2.299794078340033e+05,1.044151012365886e+04,5.795396334316104e+04,2.669023515451424e+05,
276,-1.007766000000000e-01,3.750890000000000e-03,-2.011455961615896e-05,1.524429268568499e-04,-2.174578860249592e+05,1.027281099229886e+04,5.457828915200632e+04,2.525399551576072e+05,
277,-9.499069000000000e-02,3.749233000000000e-03,-2.197208136806724e-05,1.858388479629980e-04,-2.057984668048272e+05,9.944510841940066e+03,5.129013125902617e+04,2.388885569929336e+05,
278,-8.914457000000001e-02,3.743841000000000e-03,-2.374611315051874e-05,2.222278406401055e-04,-1.949031889967571e+05,9.584616764915269e+03,4.833446462604524e+04,2.261860839838939e+05,
279,-8.324681000000000e-02,3.735113000000000e-03,-2.543894177975314e-05,2.615007019172008e-04,-1.847436763943250e+05,9.340486924531000e+03,4.565981390717426e+04,2.144946080332359e+05,
280,-7.730015000000000e-02,3.723105000000000e-03,-2.705315610009428e-05,3.035804152288355e-04,-1.752685127842526e+05,9.185122556043265e+03,4.316775817704001e+04,2.036589427802679e+05,
281,-7.130565000000000e-02,3.707751000000000e-03,-2.859034262542083e-05,3.484027941970848e-04,-1.663867933995698e+05,9.002071696554563e+03,4.085203581275915e+04,1.934859408843297e+05,
282,-6.525549999999999e-02,3.688218000000000e-03,-3.004754529503732e-05,3.959785210484504e-04,-1.580680016206392e+05,8.724309979863528e+03,3.859256312763673e+04,1.837857963066834e+05,
283,-5.916815000000000e-02,3.665672000000000e-03,-3.142999626832951e-05,4.461151096128701e-04,-1.502421445095786e+05,8.457698528671652e+03,3.658013028568346e+04,1.747514346357007e+05,
284,-5.304641000000000e-02,3.640182000000000e-03,-3.273972466743232e-05,4.987342711788279e-04,-1.429031174490722e+05,8.239156220678340e+03,3.470967438363679e+04,1.663220757245836e+05,
285,-4.689310000000000e-02,3.611819000000000e-03,-3.397872846689903e-05,5.537576352791786e-04,-1.360059869720619e+05,8.050830927899988e+03,3.296354806295088e+04,1.584258463353018e+05,
286,-4.070687000000000e-02,3.580180000000000e-03,-3.514539530190554e-05,6.111462979778123e-04,-1.295160161677834e+05,7.867429982010101e+03,3.129842335498360e+04,1.509721050195179e+05,
287,-3.449269000000000e-02,3.545355000000000e-03,-3.624060258989370e-05,6.708058520470037e-04,-1.233974038505239e+05,7.676656440175270e+03,2.972938614104830e+04,1.439296872864805e+05,
288,-2.825901000000000e-02,3.507980000000000e-03,-3.726977613031084e-05,7.326047109210525e-04,-1.176153918123018e+05,7.453822204853975e+03,2.827760724330175e+04,1.372617957790690e+05,
289,-2.200871000000000e-02,3.468136000000000e-03,-3.823444788338252e-05,7.964623543008114e-04,-1.121570361387492e+05,7.196273914964182e+03,2.691568361298233e+04,1.309313893540984e+05,
290,-1.574467000000000e-02,3.425902000000000e-03,-3.913627851055515e-05,8.622986041270885e-04,-1.069959310380252e+05,6.986946237734572e+03,2.564400032171899e+04,1.249902209057261e+05,
291,-9.468287000000001e-03,3.380679000000000e-03,-3.997030748108583e-05,9.300493847709938e-04,-1.021289696740748e+05,6.863803995098462e+03,2.442931823057079e+04,1.194428359883573e+05,
292,-3.186947000000000e-03,3.333197000000000e-03,-4.074422347352368e-05,9.995853348478286e-04,-9.751436348450770e+04,6.740835181981099e+03,2.328312137021873e+04,1.141821413880051e+05,
293,3.095891000000000e-03,3.283675000000000e-03,-4.146071181197190e-05,1.070817320955240e-03,-9.313119898677900e+04,6.488948822782014e+03,2.219192260138866e+04,1.090600731917180e+05,
