TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","HeatFlux_Total","HeatFlux_Maximum","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
           9, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.60541512e+00, -3.56971093e+00, -3.50234033e+00, -2.98394973e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0045000000
          10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.62095672e+00, -3.56748523e+00, -3.51064887e+00, -2.99853131e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0050000000
          11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.63341410e+00, -3.57094602e+00, -3.52289764e+00, -3.00997066e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0053333333
          12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.64443459e+00, -3.57866002e+00, -3.53772023e+00, -3.02014096e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0058333333
          13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.65516851e+00, -3.58937321e+00, -3.55396197e+00, -3.03030379e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0063333333
          14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.66628669e+00, -3.60200330e+00, -3.57067156e+00, -3.04114519e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0066666667
          15, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.67806671e+00, -3.61564034e+00, -3.58710577e+00, -3.05289964e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0071666667
          16, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.69049469e+00, -3.62958244e+00, -3.60275116e+00, -3.06549345e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0078333333
          17, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.70337507e+00, -3.64333609e+00, -3.61731772e+00, -3.07866246e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0081666667
          18, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.71640969e+00, -3.65660162e+00, -3.63070758e+00, -3.09204652e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0085000000
          19, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.72927791e+00, -3.66925183e+00, -3.64297053e+00, -3.10527660e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0090000000
          20, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.74167555e+00, -3.68127002e+00, -3.65425198e+00, -3.11801315e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0095000000
          21, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.75334804e+00, -3.69271002e+00, -3.66474973e+00, -3.12998005e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0100000000
          22, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.76410512e+00, -3.70364755e+00, -3.67467494e+00, -3.14097487e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0103333333
          23, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.77382145e+00, -3.71416085e+00, -3.68422702e+00, -3.15086726e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0106666667
          24, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.78243386e+00, -3.72431914e+00, -3.69358127e+00, -3.15959430e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0111666667
          25, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.78993410e+00, -3.73417704e+00, -3.70288282e+00, -3.16715057e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0116666667
          26, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.79635914e+00, -3.74376334e+00, -3.71224632e+00, -3.17357657e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0121666667
          27, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.80177531e+00, -3.75310141e+00, -3.72175928e+00, -3.17894354e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0125000000
          28, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.80626956e+00, -3.76219718e+00, -3.73148640e+00, -3.18334315e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0130000000
          29, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.80994029e+00, -3.77104980e+00, -3.74147460e+00, -3.18687832e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0135000000
          30, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.81288994e+00, -3.77964615e+00, -3.75175735e+00, -3.18965585e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0138333333
          31, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.81521638e+00, -3.78798318e+00, -3.76235891e+00, -3.19177906e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0141666667
          32, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.81701271e+00, -3.79604698e+00, -3.77329736e+00, -3.19334591e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0146666667
          33, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.81836262e+00, -3.80383899e+00, -3.78458706e+00, -3.19444628e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0151666667
          34, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.81934329e+00, -3.81135158e+00, -3.79624026e+00, -3.19516289e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0155000000
          35, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82002141e+00, -3.81859502e+00, -3.80826814e+00, -3.19556915e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0160000000
          36, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82045882e+00, -3.82557709e+00, -3.82068078e+00, -3.19573281e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0165000000
          37, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82071070e+00, -3.83231511e+00, -3.83348637e+00, -3.19571537e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0168333333
          38, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82083031e+00, -3.83882404e+00, -3.84668956e+00, -3.19557521e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0173333333
          39, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82086864e+00, -3.84512783e+00, -3.86028874e+00, -3.19536828e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0178333333
          40, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82087750e+00, -3.85125191e+00, -3.87427210e+00, -3.19515025e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0181666667
          41, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82091113e+00, -3.85722062e+00, -3.88861246e+00, -3.19497809e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0186666667
          42, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82102676e+00, -3.86305712e+00, -3.90326104e+00, -3.19491069e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0190000000
          43, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82128610e+00, -3.86878321e+00, -3.91813899e+00, -3.19501033e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0195000000
          44, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82175472e+00, -3.87442189e+00, -3.93312800e+00, -3.19534260e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0200000000
          45, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82250311e+00, -3.87999068e+00, -3.94806033e+00, -3.19597701e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0203333333
          46, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82360658e+00, -3.88550528e+00, -3.96270899e+00, -3.19698749e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0208333333
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82514386e+00, -3.89097726e+00, -3.97678049e+00, -3.19845128e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0211666667
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82719702e+00, -3.89641404e+00, -3.98991328e+00, -3.20044892e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0216666667
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.82985065e+00, -3.90181996e+00, -4.00168611e+00, -3.20306367e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0220000000
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.83319087e+00, -3.90719165e+00, -4.01164019e+00, -3.20638055e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0225000000
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.83730356e+00, -3.91252648e+00, -4.01931789e+00, -3.21048505e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0230000000
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.84227457e+00, -3.91781616e+00, -4.02431568e+00, -3.21546286e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0233333333
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.84818710e+00, -3.92304387e+00, -4.02634367e+00, -3.22139744e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0238333333
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.85512222e+00, -3.92819057e+00, -4.02527758e+00, -3.22837018e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0241666667
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.86315641e+00, -3.93323390e+00, -4.02118726e+00, -3.23645800e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0246666667
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.87235968e+00, -3.93814842e+00, -4.01433328e+00, -3.24573122e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0251666667
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.88279451e+00, -3.94290864e+00, -4.00513243e+00, -3.25625208e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0256666667
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.89451281e+00, -3.94748486e+00, -3.99410260e+00, -3.26807128e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0261666667
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.90755400e+00, -3.95184345e+00, -3.98180328e+00, -3.28122521e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0265000000
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.92193857e+00, -3.95596058e+00, -3.96878420e+00, -3.29572985e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0271666667
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.93766301e+00, -3.95981063e+00, -3.95554932e+00, -3.31157436e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0275000000
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.95469151e+00, -3.96337470e+00, -3.94253697e+00, -3.32871221e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0280000000
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.97294592e+00, -3.96663902e+00, -3.93011328e+00, -3.34705014e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0283333333
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.99229103e+00, -3.96959234e+00, -3.91857448e+00, -3.36643243e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0288333333
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.01251869e+00, -3.97223309e+00, -3.90815450e+00, -3.38662440e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0295000000
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.03332536e+00, -3.97457029e+00, -3.89903435e+00, -3.40729056e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0298333333
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.05429255e+00, -3.97662088e+00, -3.89135195e+00, -3.42797603e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0301666667
          68, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.07487197e+00, -3.97840619e+00, -3.88521116e+00, -3.44809495e+00, 0.00000000e+00, 3.0000000000, 1.0000000000, 0.0305000000
